age,job,marital,education,default,housing,loan,balance,duration,campaign,previous,term_deposit,date
26,management,single,tertiary,0,0,0,2506,210,2,1,0,may 28
36,self-employed,married,tertiary,0,1,0,687,568,8,0,0,may 28
58,retired,married,secondary,0,0,1,3382,294,2,2,0,may 28
36,admin.,married,secondary,0,1,0,953,77,1,1,0,may 28
35,admin.,single,tertiary,0,0,1,777,85,1,0,0,may 28
30,admin.,married,secondary,0,0,0,0,93,3,0,0,may 28
24,student,single,secondary,0,0,0,501,121,6,0,0,may 28
24,technician,single,secondary,0,0,0,434,331,1,0,0,may 28
25,technician,single,secondary,0,1,0,7103,188,3,1,1,may 28
31,services,single,secondary,0,0,0,278,95,3,0,0,may 28
25,technician,married,secondary,0,0,0,517,135,3,0,0,may 28
51,management,married,tertiary,0,0,0,994,414,3,0,0,may 28
30,management,single,tertiary,0,0,0,1269,361,2,0,0,may 28
45,management,single,tertiary,0,0,0,1411,142,3,0,0,may 28
32,blue-collar,single,secondary,0,0,1,604,95,3,0,0,may 28
38,technician,single,secondary,0,1,0,311,61,2,0,0,may 28
35,technician,single,tertiary,0,0,0,2288,32,2,0,0,may 28
57,retired,married,tertiary,0,0,0,0,141,3,0,0,may 28
37,admin.,married,tertiary,0,1,0,23,71,1,1,0,may 28
55,admin.,married,secondary,0,0,0,602,324,3,2,1,jun 1
57,entrepreneur,married,secondary,0,0,0,2464,113,1,0,0,jun 1
57,management,married,tertiary,0,0,0,473,295,1,0,1,jun 1
55,technician,married,secondary,0,1,0,511,108,1,2,0,jun 1
28,admin.,single,tertiary,0,0,0,14,201,1,0,0,jun 1
38,technician,single,tertiary,0,1,0,0,71,1,0,0,jun 1
48,management,married,tertiary,0,1,1,1167,264,1,0,1,jun 1
46,admin.,divorced,secondary,0,0,0,3280,110,1,0,0,jun 1
26,management,single,tertiary,0,1,0,1274,190,1,1,0,jun 1
25,unemployed,single,tertiary,0,0,0,343,377,1,0,1,jun 1
49,management,married,tertiary,0,1,0,1808,205,1,1,1,jun 1
25,technician,single,secondary,0,0,0,1199,287,1,0,1,jun 1
40,management,divorced,tertiary,0,0,0,3355,212,1,0,0,jun 1
43,management,married,tertiary,0,0,0,0,346,1,0,0,jun 1
38,housemaid,divorced,secondary,0,0,0,70,263,1,0,1,jun 1
41,technician,divorced,tertiary,0,1,0,2611,129,1,2,0,jun 1
47,technician,married,tertiary,0,0,0,213,154,1,0,0,jun 1
37,technician,married,tertiary,0,0,0,6968,175,1,0,0,jun 1
60,technician,married,secondary,0,0,0,1740,814,1,2,0,jun 1
46,management,divorced,tertiary,0,0,0,4629,67,1,1,0,jun 1
45,blue-collar,married,secondary,0,0,0,1723,166,2,0,1,jun 1
33,management,married,tertiary,0,0,0,1323,327,1,0,1,jun 1
45,admin.,married,tertiary,0,0,0,2552,69,1,7,1,jun 1
30,management,married,tertiary,0,1,0,155,353,1,0,0,jun 1
59,admin.,married,secondary,0,0,0,205,277,1,0,0,jun 1
59,retired,married,tertiary,0,1,0,1312,244,2,0,0,jun 1
46,technician,single,secondary,0,0,0,5862,84,1,0,1,jun 1
26,management,single,secondary,0,0,0,2613,326,1,0,1,jun 1
25,student,single,secondary,0,1,0,1116,119,1,5,0,jun 1
31,unemployed,single,primary,0,0,0,3652,285,1,0,0,jun 1
58,unemployed,single,tertiary,0,0,0,2094,161,2,0,0,jun 1
34,admin.,single,secondary,0,0,0,528,165,1,1,0,jun 1
58,management,married,tertiary,0,0,0,2764,459,1,1,0,jun 1
49,admin.,married,secondary,0,0,0,0,1460,1,0,1,jun 1
25,technician,single,secondary,0,0,0,938,1048,1,0,1,jun 1
53,technician,married,secondary,0,0,0,284,781,1,0,1,jun 1
42,entrepreneur,married,secondary,0,0,0,707,233,1,1,0,jun 1
43,management,married,tertiary,0,0,1,1059,335,2,0,1,jun 1
49,technician,married,secondary,0,0,1,1684,412,2,0,1,jun 1
54,management,married,tertiary,0,0,0,534,177,2,0,1,jun 1
47,technician,married,secondary,0,0,0,293,251,1,1,1,jun 1
55,technician,married,secondary,0,1,1,0,106,1,1,0,jun 1
52,technician,married,secondary,0,1,0,0,144,1,1,0,jun 1
37,management,married,tertiary,0,0,0,1352,93,1,1,0,jun 1
52,entrepreneur,married,primary,0,0,0,1998,153,1,0,0,jun 1
60,management,married,tertiary,0,1,1,261,128,1,1,0,jun 1
34,blue-collar,married,secondary,0,0,0,262,339,1,0,1,jun 1
57,retired,married,tertiary,0,0,0,1292,151,1,1,0,jun 1
35,management,single,tertiary,0,1,0,671,128,1,1,0,jun 1
56,management,married,tertiary,0,0,0,1407,388,1,0,0,jun 1
46,management,married,tertiary,0,1,0,0,87,2,0,0,jun 1
52,retired,married,primary,0,0,0,1629,192,1,0,0,jun 1
45,entrepreneur,married,tertiary,0,0,0,98,761,2,0,0,jun 1
48,housemaid,married,primary,0,1,0,332,262,1,0,0,jun 1
50,management,married,tertiary,0,0,1,85,141,1,0,0,jun 1
49,management,single,tertiary,0,0,0,493,161,1,1,0,jun 1
30,management,single,tertiary,0,0,0,147,153,1,0,0,jun 1
54,services,divorced,secondary,0,0,0,0,174,1,2,1,jun 1
53,admin.,married,secondary,0,0,1,2851,89,1,1,0,jun 1
43,management,divorced,tertiary,0,0,0,2367,114,1,2,1,jun 1
42,management,divorced,tertiary,0,0,0,0,450,1,1,0,jun 1
46,admin.,divorced,secondary,0,0,0,2087,111,1,4,0,jun 1
23,services,single,secondary,0,0,0,31,192,1,0,1,jun 1
48,management,married,tertiary,0,0,0,3842,215,2,0,1,jun 1
30,self-employed,single,tertiary,0,0,0,3343,235,1,0,1,jun 1
38,technician,single,tertiary,0,1,0,25,232,2,0,1,jun 1
38,unemployed,single,secondary,0,0,0,804,1087,1,0,1,jun 1
39,technician,single,tertiary,0,0,0,139,182,1,0,0,jun 1
52,admin.,single,secondary,0,1,1,-528,1144,2,0,1,jun 1
58,management,married,primary,0,0,0,1727,336,2,0,0,jun 1
57,retired,divorced,primary,0,0,0,698,53,2,0,0,jun 1
27,management,single,tertiary,0,0,0,1840,220,1,8,1,jun 1
60,management,married,tertiary,0,0,0,3824,195,3,0,0,jun 1
58,technician,married,tertiary,0,0,0,883,373,2,0,0,jun 1
55,blue-collar,married,secondary,0,0,0,16873,78,2,0,0,jun 1
31,self-employed,single,tertiary,0,0,0,283,134,1,0,0,jun 1
27,services,single,secondary,0,0,0,0,181,1,0,0,jun 1
44,management,divorced,tertiary,0,1,0,7541,55,2,1,0,jun 1
34,management,married,tertiary,0,1,0,690,95,2,0,0,jun 1
50,technician,divorced,secondary,0,0,0,0,113,2,0,0,jun 1
40,blue-collar,married,secondary,0,0,0,1451,314,1,0,1,jun 1
36,technician,married,tertiary,0,0,0,202,206,1,1,0,jun 1
41,management,married,tertiary,0,1,0,10758,288,1,0,0,jun 1
36,management,married,tertiary,0,0,0,387,327,1,0,0,jun 2
36,admin.,single,secondary,0,0,0,119,93,2,0,0,jun 2
47,management,married,tertiary,0,0,0,2351,163,2,1,1,jun 2
30,management,single,tertiary,0,0,0,3289,111,1,0,0,jun 2
32,technician,married,tertiary,0,1,0,0,149,1,0,0,jun 2
43,blue-collar,married,secondary,0,1,0,1025,106,1,0,0,jun 2
29,management,single,tertiary,0,0,0,92,101,1,5,0,jun 2
54,unemployed,divorced,secondary,0,0,0,1664,257,3,0,1,jun 2
26,management,single,tertiary,0,0,0,1623,479,1,0,1,jun 2
34,management,divorced,tertiary,0,0,0,2466,143,1,5,0,jun 2
37,admin.,married,secondary,0,0,0,597,395,1,0,1,jun 2
32,admin.,single,secondary,0,1,0,6981,154,1,3,0,jun 2
37,admin.,married,secondary,0,1,0,0,107,1,0,1,jun 2
34,management,married,tertiary,0,0,0,611,350,1,0,1,jun 2
36,management,single,tertiary,0,0,0,688,126,1,1,0,jun 2
48,blue-collar,married,secondary,0,1,1,238,118,2,1,0,jun 2
26,admin.,single,tertiary,0,0,1,313,199,1,2,1,jun 2
30,student,single,secondary,0,0,0,1555,115,1,0,0,jun 2
36,unemployed,single,secondary,0,0,0,851,368,2,0,0,jun 2
44,management,married,tertiary,0,0,0,1954,294,1,0,1,jun 2
45,management,married,tertiary,0,0,0,1788,177,2,2,0,jun 2
26,management,single,tertiary,0,0,0,3178,64,1,0,0,jun 2
34,self-employed,single,tertiary,0,0,0,90,84,1,0,0,jun 2
29,management,single,tertiary,0,1,0,307,690,1,0,1,jun 2
40,services,married,secondary,0,1,0,0,297,1,3,0,jun 2
26,technician,married,secondary,0,0,0,915,384,1,0,1,jun 2
40,unemployed,single,tertiary,0,0,0,7968,596,1,0,1,jun 2
47,management,married,tertiary,0,0,0,1147,654,1,1,1,jun 2
56,housemaid,divorced,primary,0,0,0,61,144,1,0,0,jun 2
41,management,married,secondary,0,1,0,280,88,1,2,0,jun 2
34,self-employed,married,tertiary,0,0,0,2427,50,2,1,0,jun 2
35,technician,married,secondary,0,1,0,2789,88,1,0,0,jun 2
43,blue-collar,married,secondary,0,0,0,2160,169,1,0,1,jun 2
59,unemployed,divorced,secondary,0,0,0,2026,395,1,0,0,jun 2
52,technician,divorced,secondary,0,1,0,1005,195,1,0,1,jun 2
38,admin.,married,tertiary,0,0,0,1988,103,1,4,1,jun 2
38,technician,married,secondary,0,0,0,1931,167,1,10,0,jun 2
38,self-employed,married,tertiary,0,0,0,846,253,1,0,0,jun 2
49,technician,divorced,tertiary,0,1,0,1807,225,1,1,0,jun 2
33,services,divorced,secondary,0,0,0,1117,417,1,0,1,jun 2
50,technician,married,secondary,0,0,0,3370,160,2,0,1,jun 2
39,admin.,single,secondary,0,1,0,782,162,2,15,0,jun 2
56,services,divorced,secondary,0,0,0,935,136,1,3,0,jun 2
53,admin.,married,secondary,0,0,0,109,270,1,0,1,jun 2
60,housemaid,married,secondary,0,0,0,283,138,1,0,0,jun 2
57,technician,married,primary,0,1,0,3376,421,2,0,1,jun 2
25,management,single,tertiary,0,0,0,4578,100,1,0,0,jun 2
39,technician,married,secondary,0,1,0,1587,171,3,0,1,jun 2
42,services,married,secondary,0,1,0,1376,271,2,4,1,jun 2
45,management,married,tertiary,0,1,0,273,163,1,2,0,jun 2
36,blue-collar,married,secondary,0,1,1,79,74,2,0,0,jun 2
50,blue-collar,married,primary,0,0,0,3764,108,4,0,0,jun 2
25,management,single,tertiary,0,0,0,1628,91,1,0,0,jun 2
29,self-employed,single,tertiary,0,1,0,871,310,1,0,0,jun 2
49,technician,married,tertiary,0,1,0,523,712,1,3,1,jun 2
27,technician,single,tertiary,0,0,0,15161,74,1,1,1,jun 2
55,management,divorced,tertiary,0,0,0,1633,128,1,0,0,jun 2
51,self-employed,married,secondary,0,0,0,4920,392,2,0,0,jun 2
32,admin.,married,tertiary,0,0,0,653,84,1,0,1,jun 2
35,admin.,married,secondary,0,1,1,269,392,1,0,0,jun 2
39,unemployed,single,tertiary,0,0,0,79,369,1,0,0,jun 2
53,entrepreneur,married,primary,0,0,0,55,217,1,0,0,jun 2
45,management,single,secondary,0,0,0,5993,116,1,0,0,jun 2
60,retired,married,primary,0,0,0,1906,79,1,2,0,jun 2
38,technician,married,secondary,0,1,0,5115,318,1,7,1,jun 2
30,student,single,tertiary,0,0,0,3094,116,2,0,0,jun 2
56,unemployed,married,secondary,0,0,0,1350,211,1,0,0,jun 2
31,student,single,tertiary,0,0,0,64,261,2,0,1,jun 2
56,management,divorced,tertiary,0,0,1,659,56,1,0,0,jun 2
29,technician,single,secondary,0,0,0,1165,245,1,0,1,jun 2
41,technician,married,secondary,0,1,0,1602,142,1,0,0,jun 2
28,self-employed,single,tertiary,0,0,0,5215,673,1,0,0,jun 2
49,services,married,secondary,0,1,0,7019,263,1,3,1,jun 2
24,student,single,secondary,0,0,0,228,154,1,0,0,jun 2
26,admin.,single,secondary,0,0,0,96,696,1,2,0,jun 2
32,management,married,secondary,0,1,0,625,352,1,2,0,jun 2
34,admin.,single,secondary,0,1,0,4447,159,1,2,0,jun 2
32,management,divorced,tertiary,0,1,0,530,118,1,1,0,jun 2
29,services,married,secondary,0,0,0,399,210,1,0,0,jun 2
46,blue-collar,married,secondary,0,1,0,1568,310,1,6,1,jun 2
57,blue-collar,married,primary,0,0,0,3109,482,2,0,1,jun 2
41,admin.,married,secondary,0,0,0,1021,224,1,0,0,jun 2
40,technician,married,secondary,0,0,0,4298,221,1,0,0,jun 2
45,technician,divorced,tertiary,0,1,0,10768,147,3,2,0,jun 2
28,technician,single,tertiary,0,0,0,4987,924,2,21,1,jun 2
43,services,single,secondary,0,0,1,2444,130,1,0,0,jun 2
44,blue-collar,married,secondary,0,1,0,878,130,1,0,0,jun 2
33,technician,divorced,tertiary,0,1,0,0,72,1,0,0,jun 2
54,admin.,single,secondary,0,0,0,189,95,5,0,0,jun 2
37,entrepreneur,married,tertiary,0,0,0,189,253,2,0,1,jun 2
58,technician,married,tertiary,0,0,0,12322,306,2,0,0,jun 2
52,management,married,tertiary,0,0,0,0,77,3,0,0,jun 2
54,management,married,tertiary,0,1,0,55,112,2,0,0,jun 2
35,management,married,tertiary,0,0,0,5367,80,1,1,0,jun 2
30,housemaid,married,secondary,0,1,0,533,212,1,0,0,jun 2
38,blue-collar,married,secondary,0,0,0,2467,192,1,0,1,jun 2
39,management,single,tertiary,0,0,0,3797,96,2,0,0,jun 2
49,management,married,tertiary,0,0,0,5887,181,3,2,1,jun 2
38,admin.,single,secondary,0,0,0,626,132,4,0,0,jun 2
40,self-employed,single,tertiary,0,0,0,2893,76,3,0,0,jun 2
35,technician,married,tertiary,0,0,0,1354,250,2,0,1,jun 2
30,management,married,tertiary,0,0,0,942,146,2,0,0,jun 2
34,admin.,single,secondary,0,1,0,0,189,2,0,0,jun 2
34,admin.,married,tertiary,0,0,1,21,269,1,2,0,jun 2
35,technician,divorced,secondary,0,1,0,2823,102,4,2,0,jun 2
54,management,married,primary,0,0,0,2587,236,2,0,1,jun 2
54,management,married,tertiary,0,0,0,446,122,2,8,0,jun 2
27,student,single,secondary,0,0,0,121,145,2,0,0,jun 2
56,retired,married,secondary,0,0,0,0,71,3,0,0,jun 2
29,technician,married,secondary,0,1,0,23,163,1,2,1,jun 2
52,technician,married,secondary,0,0,0,0,541,3,0,1,jun 2
34,unemployed,married,secondary,0,0,0,978,262,2,1,1,jun 3
60,technician,married,secondary,0,0,0,294,206,4,0,1,jun 3
32,self-employed,married,secondary,0,0,0,409,115,2,2,1,jun 3
30,student,single,secondary,0,0,0,155,206,3,0,0,jun 3
40,student,single,secondary,0,1,0,595,406,2,0,1,jun 3
54,self-employed,married,tertiary,0,0,0,990,244,2,0,1,jun 3
27,admin.,single,secondary,0,1,1,261,592,4,0,1,jun 3
27,technician,single,tertiary,0,0,0,200,508,1,0,0,jun 3
55,entrepreneur,married,secondary,0,0,0,27624,437,1,0,1,jun 3
30,management,married,tertiary,0,0,0,2694,192,1,0,0,jun 3
29,blue-collar,married,secondary,0,0,0,15,136,1,0,0,jun 3
34,management,married,tertiary,0,1,0,1870,68,1,0,0,jun 3
59,retired,married,primary,0,0,0,2632,123,1,0,0,jun 3
29,management,single,tertiary,0,0,0,3846,313,2,0,1,jun 3
38,housemaid,single,tertiary,0,0,0,0,137,3,0,0,jun 3
42,blue-collar,married,secondary,0,0,0,2913,705,1,1,1,jun 3
41,blue-collar,married,secondary,0,1,0,140,96,1,2,0,jun 3
33,management,divorced,tertiary,0,0,0,2240,198,1,0,1,jun 3
23,technician,single,secondary,0,0,0,4545,200,1,0,0,jun 3
34,technician,married,tertiary,0,0,0,127,117,1,0,1,jun 3
52,management,divorced,tertiary,0,0,0,2104,210,2,0,1,jun 3
44,services,married,secondary,0,0,0,332,171,1,0,0,jun 3
29,blue-collar,married,primary,0,0,0,5,321,1,0,1,jun 3
39,admin.,married,secondary,0,0,0,150,296,4,0,1,jun 3
36,unemployed,married,tertiary,0,1,0,7222,86,1,0,0,jun 3
31,technician,single,tertiary,0,0,0,882,411,1,0,1,jun 3
60,management,divorced,tertiary,0,0,0,366,593,1,0,1,jun 3
37,management,married,tertiary,0,1,0,865,101,1,0,0,jun 3
31,student,single,secondary,0,0,0,216,138,1,0,0,jun 3
25,student,single,tertiary,0,0,0,1189,165,1,0,1,jun 3
34,management,married,tertiary,0,0,0,3402,88,2,0,0,jun 3
45,admin.,married,secondary,0,1,0,204,224,2,0,1,jun 3
39,technician,married,tertiary,0,0,0,794,116,2,1,0,jun 3
29,management,single,tertiary,0,1,0,637,340,1,1,1,jun 3
38,technician,married,tertiary,0,0,1,34,88,1,0,0,jun 3
55,management,divorced,tertiary,0,0,0,2383,591,2,0,1,jun 3
51,management,single,tertiary,0,0,0,102127,90,1,0,0,jun 3
26,technician,single,secondary,0,1,0,1231,385,2,5,1,jun 3
33,services,single,tertiary,0,1,0,1268,2219,1,2,0,jun 3
45,technician,married,secondary,0,1,0,406,240,1,10,0,jun 3
32,management,married,tertiary,0,0,0,3154,126,1,4,0,jun 3
35,management,married,tertiary,0,1,0,3109,467,1,0,0,jun 3
53,technician,married,tertiary,0,0,0,395,107,1,0,0,jun 3
30,management,single,tertiary,0,0,0,3340,238,3,0,1,jun 3
54,admin.,divorced,secondary,0,0,0,200,170,1,0,1,jun 3
34,management,married,tertiary,0,0,0,1047,342,1,7,0,jun 3
38,technician,married,secondary,0,1,0,1442,113,1,1,0,jun 3
57,retired,married,secondary,0,0,0,718,170,1,0,0,jun 3
50,management,married,secondary,0,0,0,268,74,2,2,0,jun 3
46,technician,single,secondary,0,1,0,4367,65,1,1,0,jun 3
56,admin.,married,secondary,0,0,0,3554,151,1,0,0,jun 3
32,services,single,tertiary,0,0,0,785,273,1,0,0,jun 3
39,blue-collar,single,tertiary,0,0,0,48,539,1,0,1,jun 3
28,technician,single,tertiary,0,0,0,3623,138,2,1,0,jun 3
39,management,married,tertiary,0,0,0,5142,157,1,0,0,jun 3
58,management,married,tertiary,0,1,0,2261,1361,1,1,0,jun 3
37,technician,married,secondary,0,1,1,6384,254,1,2,0,jun 3
29,self-employed,single,tertiary,0,0,0,7752,180,1,0,0,jun 3
30,admin.,married,tertiary,0,0,0,4168,198,1,0,0,jun 3
42,unemployed,married,tertiary,0,0,0,576,447,2,1,1,jun 3
42,technician,married,tertiary,0,0,0,15445,247,2,0,0,jun 3
44,management,married,tertiary,0,0,0,423,136,6,5,0,jun 3
46,housemaid,married,tertiary,0,0,0,184,167,1,0,0,jun 3
36,technician,married,tertiary,0,1,0,1731,74,3,0,0,jun 3
33,admin.,single,secondary,0,1,1,16,102,1,0,0,jun 3
26,management,single,tertiary,0,0,0,2786,300,2,1,1,jun 3
57,retired,married,secondary,0,0,0,5313,200,1,0,1,jun 3
55,entrepreneur,married,tertiary,0,0,0,82,97,1,0,0,jun 3
30,technician,single,secondary,0,0,0,853,343,1,0,0,jun 3
22,admin.,single,secondary,0,0,0,222,156,3,0,0,jun 3
39,unemployed,married,tertiary,0,0,0,201,699,1,1,1,jun 3
27,admin.,single,secondary,0,0,0,1,42,1,0,0,jun 3
40,technician,married,secondary,0,1,0,694,431,2,9,1,jun 3
34,blue-collar,married,secondary,0,1,0,398,161,2,0,0,jun 3
41,management,married,tertiary,0,0,1,15787,175,3,0,0,jun 3
56,retired,married,primary,0,0,0,1947,124,1,2,0,jun 3
53,technician,married,tertiary,0,0,0,2600,656,1,0,0,jun 3
41,admin.,divorced,secondary,0,1,0,1076,77,2,2,0,jun 3
25,blue-collar,single,secondary,0,0,0,389,837,1,0,1,jun 3
58,housemaid,married,primary,0,0,0,0,334,3,3,0,jun 3
43,blue-collar,married,primary,0,0,0,3917,725,2,1,1,jun 3
36,technician,divorced,secondary,0,1,0,3158,144,2,0,1,jun 3
25,management,single,tertiary,0,0,0,362,617,2,0,1,jun 3
39,technician,married,tertiary,0,0,0,1293,140,2,0,1,jun 3
33,management,single,tertiary,0,1,0,1439,178,2,0,0,jun 3
44,technician,married,tertiary,0,0,0,717,150,2,0,0,jun 3
32,blue-collar,married,secondary,0,1,0,889,1076,2,3,1,jun 3
55,retired,divorced,secondary,0,0,0,2204,213,1,0,0,jun 3
33,technician,single,secondary,0,1,0,781,266,1,1,0,jun 3
38,management,married,tertiary,0,1,0,7255,78,2,2,0,jun 3
29,management,single,tertiary,0,1,0,1739,114,1,0,0,jun 3
40,management,married,tertiary,0,0,0,8963,203,2,0,0,jun 3
22,student,single,secondary,0,0,0,4132,34,2,0,0,jun 3
46,management,married,tertiary,0,1,0,946,295,4,0,0,jun 3
43,management,divorced,tertiary,0,1,0,481,187,1,1,1,jun 3
46,admin.,married,secondary,0,0,0,15,218,5,0,0,jun 3
50,management,divorced,tertiary,0,0,0,810,510,3,0,1,jun 4
30,management,single,tertiary,0,0,0,596,125,2,0,0,jun 4
34,technician,married,secondary,0,1,1,114,153,1,3,0,jun 4
29,management,single,tertiary,0,0,0,2389,277,3,0,0,jun 4
35,services,married,secondary,0,1,0,52,328,2,4,1,jun 4
37,management,married,tertiary,0,1,1,108,262,2,0,1,jun 4
42,management,married,tertiary,0,1,0,2665,280,2,11,1,jun 4
42,admin.,single,secondary,0,0,0,684,207,1,0,1,jun 4
36,unemployed,married,secondary,0,1,0,352,94,2,0,0,jun 4
37,services,single,secondary,0,0,0,1045,106,1,3,0,jun 4
33,management,single,tertiary,0,0,0,506,176,1,2,0,jun 4
27,management,married,secondary,0,0,0,2071,449,1,0,1,jun 4
27,services,single,secondary,0,0,0,339,182,1,0,1,jun 4
33,technician,single,tertiary,0,0,0,154,111,2,2,0,jun 4
29,management,single,tertiary,0,0,0,572,224,1,0,1,jun 4
36,management,single,tertiary,0,1,0,1027,151,1,0,0,jun 4
29,student,single,secondary,0,0,0,1779,400,1,0,1,jun 4
34,admin.,married,secondary,0,1,0,613,80,1,0,0,jun 4
26,student,single,secondary,0,0,0,132,217,1,0,1,jun 4
39,admin.,single,tertiary,0,0,0,22086,160,1,0,1,jun 4
48,management,married,tertiary,0,0,0,-10,144,1,0,0,jun 4
41,services,married,secondary,0,1,1,0,352,2,2,1,jun 4
29,management,married,tertiary,0,0,0,205,787,1,0,1,jun 4
33,technician,single,tertiary,0,1,0,317,323,1,14,1,jun 4
40,services,married,secondary,0,0,0,17,78,1,0,0,jun 4
32,management,married,tertiary,0,0,0,4945,160,1,2,1,jun 4
26,technician,married,secondary,0,0,0,523,221,1,1,0,jun 4
43,management,married,tertiary,0,0,0,2987,156,1,3,1,jun 4
30,management,married,tertiary,0,1,0,419,194,1,0,1,jun 4
30,management,single,tertiary,0,1,0,4,105,1,0,0,jun 4
38,technician,single,secondary,0,0,0,1130,96,2,1,1,jun 4
55,admin.,married,secondary,0,0,0,1662,94,2,0,1,jun 4
25,admin.,single,secondary,0,0,0,1871,136,1,0,1,jun 4
38,entrepreneur,divorced,secondary,0,1,0,1190,81,2,3,1,jun 4
41,management,divorced,tertiary,0,0,0,3426,102,2,3,1,jun 4
31,services,married,secondary,0,0,0,447,327,3,3,1,jun 4
35,blue-collar,married,secondary,0,0,1,563,147,1,3,1,jun 4
31,unemployed,married,secondary,0,0,0,6,121,4,0,1,jun 4
25,services,single,secondary,0,0,0,594,89,2,0,1,jun 4
44,technician,married,secondary,0,0,0,1319,77,2,0,0,jun 4
37,technician,married,tertiary,0,0,0,549,217,2,1,0,jun 4
22,student,single,secondary,0,0,0,64,112,1,0,0,jun 4
34,technician,married,tertiary,0,1,0,932,218,1,0,0,jun 4
38,management,married,tertiary,0,1,0,1988,422,1,4,0,jun 4
31,management,single,tertiary,0,0,0,617,1161,1,2,1,jun 4
24,student,single,secondary,0,0,0,1957,113,1,0,0,jun 4
24,unemployed,single,secondary,0,0,0,572,442,3,0,0,jun 4
38,services,single,tertiary,0,0,0,5265,352,1,0,0,jun 4
34,services,married,secondary,0,0,1,2918,246,1,2,1,jun 4
50,entrepreneur,married,secondary,0,0,0,78,143,1,0,0,jun 4
32,management,single,tertiary,0,0,0,252,216,2,0,0,jun 4
27,student,single,secondary,0,0,0,538,124,2,0,1,jun 4
30,management,single,tertiary,0,0,0,3384,578,2,0,1,jun 4
34,admin.,single,secondary,0,0,0,303,282,3,3,1,jun 4
30,admin.,married,secondary,0,1,0,779,156,2,3,0,jun 4
44,management,married,tertiary,0,0,0,170,94,1,0,0,jun 4
29,admin.,single,tertiary,0,0,0,261,66,1,19,0,jun 4
27,admin.,single,secondary,0,1,0,827,73,1,1,0,jun 4
40,admin.,single,secondary,0,1,0,985,592,3,8,1,jun 4
50,management,single,secondary,0,0,0,431,180,2,0,0,jun 4
28,unemployed,single,secondary,0,0,0,538,114,3,0,0,jun 4
57,technician,divorced,tertiary,0,0,0,126,166,2,0,1,jun 4
41,technician,single,secondary,0,0,0,631,111,3,0,0,jun 4
31,management,single,tertiary,0,0,0,623,117,1,0,0,jun 4
27,management,single,tertiary,0,0,0,587,101,3,0,0,jun 4
29,admin.,single,secondary,0,1,0,488,105,1,0,0,jun 4
60,retired,married,primary,0,0,0,55,207,1,0,0,jun 4
46,admin.,married,secondary,0,0,0,974,174,2,1,1,jun 5
54,management,single,tertiary,0,0,0,0,133,4,0,0,jun 5
20,admin.,single,secondary,0,0,1,336,133,1,0,0,jun 5
27,admin.,married,secondary,0,0,0,897,397,1,0,1,jun 5
23,admin.,single,tertiary,0,0,0,230,264,1,0,0,jun 5
28,management,single,secondary,0,0,0,171,324,1,1,1,jun 5
22,admin.,single,tertiary,0,0,0,377,155,1,0,0,jun 5
25,management,single,tertiary,0,0,0,295,169,1,0,0,jun 5
28,management,single,secondary,0,0,0,1633,275,1,0,1,jun 5
35,admin.,divorced,secondary,0,0,0,1085,199,1,7,1,jun 5
58,retired,married,primary,0,0,0,1980,255,1,0,1,jun 5
57,management,married,tertiary,0,0,0,1227,232,1,0,1,jun 5
44,technician,married,tertiary,0,0,0,1933,462,1,0,1,jun 5
25,services,single,secondary,0,0,0,801,255,2,0,1,jun 5
31,blue-collar,married,primary,0,0,0,1644,247,3,0,0,jun 5
33,management,single,tertiary,0,0,0,0,109,1,0,0,jun 5
26,services,single,secondary,0,1,1,2158,227,1,0,0,jun 5
40,technician,married,secondary,0,0,0,1819,398,2,0,0,jun 5
34,services,single,tertiary,0,0,0,88,206,1,1,0,jun 5
57,retired,married,secondary,0,0,0,1841,302,1,0,1,jun 5
25,self-employed,single,tertiary,0,1,0,42,149,1,1,1,jun 5
21,student,single,secondary,0,0,0,794,191,1,0,1,jun 5
36,management,single,tertiary,0,0,0,2163,317,1,0,0,jun 5
49,technician,married,secondary,0,0,0,905,1543,1,0,1,jun 5
54,management,married,tertiary,0,0,0,8295,207,1,0,1,jun 5
59,retired,married,primary,0,0,0,0,493,2,0,1,jun 5
28,admin.,married,tertiary,0,1,0,153,77,1,0,0,jun 5
28,management,single,tertiary,0,1,0,874,509,1,0,1,jun 5
24,management,single,tertiary,0,1,0,1004,133,1,2,0,jun 5
34,blue-collar,single,secondary,0,0,0,215,329,1,3,0,jun 5
37,blue-collar,married,secondary,0,0,0,4321,657,1,0,1,jun 5
53,admin.,married,secondary,0,0,0,1796,145,1,0,0,jun 5
30,technician,single,tertiary,0,1,0,0,159,2,0,1,jun 5
35,management,single,tertiary,0,0,0,471,276,2,0,1,jun 5
30,management,single,tertiary,0,0,1,2419,213,2,0,0,jun 5
25,management,single,tertiary,0,0,0,289,604,1,0,0,jun 5
59,housemaid,married,secondary,0,0,0,0,153,1,0,0,jun 5
35,housemaid,single,primary,0,0,0,745,522,3,0,1,jun 5
38,management,married,tertiary,0,1,1,1187,76,2,1,0,jun 5
31,admin.,single,tertiary,0,0,0,516,227,1,0,0,jun 5
23,student,single,secondary,0,0,0,9216,471,2,0,0,jun 5
42,unemployed,single,primary,0,0,0,8037,92,2,0,0,jun 5
21,services,single,secondary,0,0,0,361,329,1,1,0,jun 5
